parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,timestamp,unknown
10320,10319,10319,10319,4082,47,280,47,47,262,18,47,4082,240,240,238,47,47,47,280,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-22 17:20:00,1
10294,10296,10296,10296,4073,48,283,48,48,263,20,48,4073,237,237,237,48,48,48,283,27,27,20,3,3,0,3,3,3,2,2,2,2023-11-22 17:22:00,0
10302,10301,10301,10301,4075,48,278,48,48,260,18,48,4075,238,238,238,48,48,48,278,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-22 17:24:00,0
10295,10295,10295,10295,4072,48,281,48,48,265,16,48,4072,238,238,236,48,48,48,281,29,29,16,5,5,2,5,5,5,2,2,2,2023-11-22 17:26:00,0
10306,10307,10307,10307,4079,48,278,48,48,263,15,48,4079,238,238,238,48,48,48,278,27,27,15,3,3,0,3,3,3,2,2,2,2023-11-22 17:28:00,2
10299,10299,10299,10299,4081,48,277,48,48,262,15,48,4081,236,236,236,48,48,48,277,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-22 17:30:00,0
10328,10328,10328,10328,4086,46,289,46,46,263,26,46,4086,239,239,238,46,46,46,289,27,27,26,3,3,1,3,3,2,2,2,2,2023-11-22 17:32:00,1
10217,10216,10216,10216,4045,48,277,48,48,262,15,48,4045,237,237,236,48,48,48,277,28,28,15,4,4,1,4,4,4,2,2,2,2023-11-22 17:34:00,0
10309,10310,10310,10310,4084,48,275,48,48,263,12,48,4084,239,239,236,48,48,48,275,27,27,12,3,3,2,3,3,2,2,2,2,2023-11-22 17:36:00,2
10312,10312,10312,10312,4074,48,289,48,48,261,28,48,4074,240,240,238,48,48,48,289,26,26,28,2,2,1,2,2,2,2,2,2,2023-11-22 17:38:00,1
10309,10309,10309,10309,4082,48,285,48,48,264,21,48,4082,237,237,236,48,48,48,285,29,29,21,5,5,1,5,5,5,2,2,2,2023-11-22 17:40:00,0
10280,10277,10277,10277,4060,48,288,48,48,263,25,48,4060,239,239,238,48,48,48,288,27,27,25,3,3,0,3,3,3,2,2,2,2023-11-22 17:42:00,1
10310,10312,10312,10312,4079,48,283,48,48,262,21,48,4079,237,237,236,48,48,48,283,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-22 17:44:00,3
10306,10306,10306,10306,4075,48,282,48,48,262,20,48,4075,239,239,238,48,48,48,282,27,27,20,3,3,1,3,3,3,2,2,2,2023-11-22 17:46:00,0
10314,10314,10314,10314,4086,48,283,48,48,264,19,48,4086,236,236,236,48,48,48,283,29,29,19,5,5,0,5,5,5,2,2,2,2023-11-22 17:48:00,0
10293,10293,10293,10293,4064,47,285,47,47,262,23,47,4064,239,239,239,47,48,47,285,26,26,23,2,2,0,2,2,2,2,2,2,2023-11-22 17:50:00,0
10293,10294,10294,10294,4079,48,278,48,48,263,15,48,4079,237,237,236,48,47,48,278,27,27,15,3,3,0,3,3,3,2,2,2,2023-11-22 17:52:00,14
10313,10312,10312,10312,4080,47,280,47,47,261,19,47,4080,241,241,238,47,47,47,280,26,26,19,2,2,2,2,2,2,2,2,2,2023-11-22 17:54:00,5
10292,10292,10292,10292,4068,48,278,48,48,265,13,48,4068,239,239,238,48,48,48,278,29,29,13,5,5,0,5,5,4,2,2,2,2023-11-22 17:56:00,4
10219,10220,10220,10220,4050,48,270,48,48,258,12,48,4050,234,234,234,48,48,48,270,25,25,12,2,2,0,2,2,2,2,2,2,2023-11-22 17:58:00,0
10305,10305,10305,10305,4075,48,284,48,48,263,21,48,4075,239,239,238,48,48,48,284,27,27,21,3,3,1,3,3,2,2,2,2,2023-11-22 18:00:00,1
10273,10272,10272,10272,4065,46,281,46,46,264,17,46,4065,237,237,236,46,46,46,281,29,29,17,5,5,0,5,5,5,2,2,2,2023-11-22 18:02:00,1
10301,10302,10301,10301,4080,48,272,48,48,262,10,48,4080,238,238,238,48,48,48,272,26,26,10,2,2,0,2,2,2,2,2,2,2023-11-22 18:04:00,2
10306,10306,10306,10306,4081,48,281,48,48,263,18,48,4081,236,236,236,48,48,48,281,27,27,18,3,3,0,3,3,3,2,2,2,2023-11-22 18:06:00,2
10305,10306,10306,10306,4081,48,275,48,48,261,14,48,4081,238,238,238,48,48,48,275,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-22 18:08:00,6
10300,10300,10300,10300,4075,48,278,48,48,264,14,48,4075,238,238,236,48,48,48,278,29,29,14,5,5,1,5,5,5,2,2,2,2023-11-22 18:10:00,1
10305,10305,10305,10305,4080,48,332,48,48,264,68,48,4080,238,238,238,48,48,48,332,28,28,17,4,4,0,3,3,3,2,2,2,2023-11-22 18:12:00,52
10323,10323,10322,10322,4091,48,276,48,48,262,14,48,4091,241,241,239,48,48,48,276,26,26,14,2,2,1,2,2,2,2,2,2,2023-11-22 18:14:00,6
10311,10312,10312,10312,4081,48,288,48,48,265,23,48,4081,236,236,236,48,48,48,288,29,29,23,5,5,0,5,5,5,2,2,2,2023-11-22 18:16:00,0
10300,10300,10300,10300,4072,48,276,48,48,262,14,48,4072,239,239,238,48,48,48,276,26,26,14,2,2,1,2,2,2,2,2,2,2023-11-22 18:18:00,4
10300,10299,10299,10299,4076,48,280,48,48,261,19,48,4076,236,236,236,48,48,48,280,27,27,19,3,3,0,3,3,2,2,2,2,2023-11-22 18:20:00,1
10286,10287,10287,10287,4069,48,278,48,48,263,15,48,4069,239,239,238,48,48,48,278,27,27,15,3,3,0,3,3,2,2,2,2,2023-11-22 18:22:00,2
10216,10216,10216,10216,4041,47,282,47,47,262,20,47,4041,237,237,234,47,47,47,282,28,28,20,4,4,2,4,4,4,2,2,2,2023-11-22 18:24:00,1
10314,10313,10313,10313,4079,47,283,47,47,263,20,47,4079,238,238,238,47,47,47,283,27,27,20,3,3,0,3,3,3,2,2,2,2023-11-22 18:26:00,0
10312,10313,10313,10313,4082,48,283,48,48,262,21,48,4082,238,238,238,48,48,48,283,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-22 18:28:00,0
10319,10317,10317,10317,4089,48,281,48,48,261,20,48,4089,237,237,236,48,48,48,281,27,27,20,3,3,0,3,3,3,2,2,2,2023-11-22 18:30:00,1
10306,10307,10307,10307,4084,48,276,48,48,265,11,48,4084,240,240,238,48,48,48,276,29,29,11,5,5,2,5,5,5,2,2,2,2023-11-22 18:32:00,0
10302,10302,10302,10302,4076,48,278,48,48,262,16,48,4076,238,238,236,48,48,48,278,26,26,16,2,2,2,2,2,2,2,2,2,2023-11-22 18:34:00,16
10289,10289,10289,10289,4065,47,278,46,46,263,15,46,4065,238,238,238,46,47,46,278,27,27,15,3,3,0,3,3,3,2,2,2,2023-11-22 18:36:00,15
10285,10286,10286,10286,4069,47,277,48,48,265,12,48,4069,236,236,236,48,47,48,277,29,29,12,5,5,0,5,5,5,2,2,2,2023-11-22 18:38:00,1
10312,10312,10312,10312,4086,48,272,48,48,260,12,48,4086,239,239,239,48,48,48,272,26,26,12,2,2,0,2,2,2,2,2,2,2023-11-22 18:40:00,2
10299,10298,10298,10298,4076,48,278,48,48,262,16,48,4076,236,236,236,48,48,48,278,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-22 18:42:00,4
10319,10318,10318,10318,4086,48,281,48,48,263,18,48,4086,240,240,238,48,48,48,281,27,27,18,3,3,0,3,3,2,2,2,2,2023-11-22 18:44:00,7
10280,10282,10282,10282,4070,48,284,48,48,265,19,48,4070,241,241,238,48,48,48,284,29,29,19,5,5,2,5,5,4,2,2,2,2023-11-22 18:46:00,8
10194,10194,10194,10194,4033,48,278,48,48,258,20,48,4033,236,236,234,48,48,48,278,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-22 18:48:00,2
10298,10298,10298,10298,4082,48,279,48,48,263,16,48,4082,239,239,238,48,48,48,279,27,27,16,3,3,1,3,3,3,2,2,2,2023-11-22 18:50:00,0
10256,10255,10255,10255,4061,48,276,48,48,262,14,48,4061,237,237,236,48,48,48,276,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-22 18:52:00,1
10262,10261,10261,10261,4061,48,280,48,48,263,17,48,4061,237,237,237,48,48,48,280,29,29,17,5,5,0,5,5,5,2,2,2,2023-11-22 18:54:00,0
10234,10235,10235,10235,4052,47,269,47,47,261,8,47,4052,238,238,238,47,47,47,269,27,27,8,3,3,0,3,3,3,2,2,2,2023-11-22 18:56:00,0
10257,10255,10255,10255,4063,48,277,48,48,262,15,48,4063,236,236,236,48,48,48,277,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-22 18:58:00,0
10247,10250,10250,10250,4052,47,277,47,47,262,15,47,4052,237,237,236,47,47,47,277,27,27,15,3,3,1,3,3,3,2,2,2,2023-11-22 19:00:00,2
10171,10167,10170,10170,4017,48,271,48,48,262,9,48,4017,236,236,236,48,48,48,271,29,29,9,5,5,0,5,5,5,2,2,2,2023-11-22 19:02:00,0
10261,10262,10262,10262,4063,48,272,48,48,262,10,48,4063,240,240,238,48,48,48,272,26,26,10,2,2,2,2,2,2,2,2,2,2023-11-22 19:04:00,0
10297,10297,10297,10297,4081,46,284,46,46,263,21,46,4081,239,239,236,46,46,46,284,27,27,21,3,3,2,3,3,2,2,2,2,2023-11-22 19:06:00,2
10287,10287,10287,10287,4071,48,277,48,48,260,17,48,4071,239,239,238,48,48,48,277,26,26,17,2,2,1,2,2,2,2,2,2,2023-11-22 19:08:00,0
10279,10278,10278,10278,4075,48,276,48,48,265,11,48,4075,236,236,236,48,48,48,276,29,29,11,5,5,0,5,5,4,2,2,2,2023-11-22 19:10:00,1
10259,10257,10257,10257,4058,48,273,48,48,261,12,48,4058,239,239,238,48,48,48,273,26,26,12,2,2,0,2,2,2,2,2,2,2023-11-22 19:12:00,11
10144,10145,10145,10145,4013,48,271,48,48,260,11,48,4013,235,235,234,48,48,48,271,27,27,11,3,3,0,3,3,3,2,2,2,2023-11-22 19:14:00,12
10283,10285,10285,10285,4070,48,284,48,48,262,22,48,4070,239,239,238,48,48,48,284,26,26,22,2,2,1,2,2,2,2,2,2,2023-11-22 19:16:00,1
10269,10269,10269,10269,4060,48,277,48,48,263,14,48,4060,237,237,236,48,48,48,277,29,29,14,5,5,1,5,5,5,2,2,2,2023-11-22 19:18:00,0
10270,10270,10270,10270,4064,48,278,48,48,263,15,48,4064,238,238,238,48,48,48,278,27,27,15,3,3,0,3,3,3,2,2,2,2023-11-22 19:20:00,0
10224,10222,10222,10222,4029,47,284,47,47,261,23,47,4029,237,237,236,47,48,47,284,26,26,23,2,2,1,2,2,2,2,2,2,2023-11-22 19:22:00,0
10238,10239,10239,10239,4039,48,281,48,48,264,17,48,4039,239,239,239,48,47,48,281,29,29,17,5,5,0,5,5,5,2,2,2,2023-11-22 19:24:00,0
10277,10277,10277,10277,4057,47,285,47,47,263,22,47,4057,236,236,236,47,47,47,285,27,27,22,3,3,0,3,3,3,2,2,2,2023-11-22 19:26:00,0
10269,10269,10269,10269,4056,48,278,48,48,261,17,48,4056,238,238,238,48,48,48,278,26,26,17,2,2,0,2,2,2,2,2,2,2023-11-22 19:28:00,0
10286,10286,10286,10286,4066,48,279,48,48,262,17,48,4066,237,237,236,48,48,48,279,27,27,17,3,3,1,3,3,2,2,2,2,2023-11-22 19:30:00,1
10282,10283,10283,10283,4073,47,273,47,47,263,10,47,4073,239,239,238,47,47,47,273,28,28,10,4,4,1,4,4,4,2,2,2,2023-11-22 19:32:00,9
10252,10252,10252,10252,4041,47,276,47,47,263,13,47,4041,236,236,236,47,47,47,276,27,27,13,3,3,0,3,3,2,2,2,2,2023-11-22 19:34:00,2
10288,10285,10285,10285,4071,48,278,48,48,262,16,48,4071,238,238,238,48,48,48,278,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-22 19:36:00,0
10197,10200,10200,10200,4022,48,282,48,48,260,22,48,4022,237,237,234,48,48,48,282,27,27,22,3,3,2,3,3,3,2,2,2,2023-11-22 19:38:00,1
10313,10313,10313,10313,4077,48,288,48,48,264,24,48,4077,240,240,238,48,48,48,288,29,29,24,5,5,1,5,5,5,2,2,2,2023-11-22 19:40:00,5
10267,10266,10266,10266,4042,48,285,48,48,262,23,48,4042,240,240,236,48,48,48,285,26,26,23,2,2,2,2,2,2,2,2,2,2023-11-22 19:42:00,6
10291,10291,10291,10291,4068,48,283,48,48,263,20,48,4068,239,239,238,48,48,48,283,27,27,20,3,3,1,3,3,3,2,2,2,2023-11-22 19:44:00,0
10281,10281,10281,10281,4064,48,273,48,48,260,13,48,4064,237,237,236,48,48,48,273,26,26,13,2,2,0,2,2,2,2,2,2,2023-11-22 19:46:00,1
10275,10273,10273,10273,4060,48,277,48,48,265,12,48,4060,239,239,238,48,48,48,277,29,29,12,5,5,1,5,5,5,2,2,2,2023-11-22 19:48:00,0
10090,10089,10089,10089,3992,46,272,46,46,256,16,46,3992,232,232,232,46,46,46,272,27,27,16,3,3,0,3,3,3,2,2,2,2023-11-22 19:50:00,0
10273,10277,10277,10277,4059,48,281,48,48,261,20,48,4059,237,237,237,48,48,48,281,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-22 19:52:00,14
10308,10306,10306,10306,4068,48,291,48,48,264,27,48,4068,239,239,238,48,48,48,291,27,27,27,3,3,0,3,3,2,2,2,2,2023-11-22 19:54:00,4
10296,10294,10294,10294,4068,48,283,48,48,264,19,48,4068,238,238,237,48,48,48,283,28,28,19,4,4,1,4,4,4,2,2,2,2023-11-22 19:56:00,0
10306,10309,10309,10309,4077,48,280,48,48,263,17,48,4077,238,238,237,48,48,48,280,27,27,17,3,3,0,3,3,2,2,2,2,2023-11-22 19:58:00,2
10295,10291,10291,10291,4072,47,274,47,47,260,14,47,4072,238,238,237,47,47,47,274,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-22 20:00:00,1
10158,10160,10162,10162,4002,47,280,47,47,263,17,47,4002,235,235,235,47,47,47,280,29,29,17,5,5,0,5,5,5,2,2,2,2023-11-22 20:02:00,0
10276,10276,10276,10276,4050,48,287,48,48,263,24,48,4050,238,238,237,48,48,48,287,27,27,24,3,3,1,3,3,3,2,2,2,2023-11-22 20:04:00,0
10286,10286,10286,10286,4061,46,286,46,46,262,24,46,4061,239,239,237,46,46,46,286,26,26,24,2,2,1,2,2,2,2,2,2,2023-11-22 20:06:00,1
10269,10270,10270,10270,4049,48,282,48,48,263,19,48,4049,237,237,237,48,48,48,282,27,27,19,3,3,0,3,3,3,2,2,2,2023-11-22 20:08:00,0
10293,10292,10292,10292,4069,48,282,48,48,263,19,48,4069,239,239,237,48,48,48,282,29,29,19,5,5,2,5,5,5,2,2,2,2023-11-22 20:10:00,0
10289,10288,10288,10288,4061,48,329,48,48,263,66,48,4061,239,239,237,48,48,48,329,27,27,15,3,3,0,2,2,2,2,2,2,2023-11-22 20:12:00,54
10297,10299,10299,10299,4074,48,284,48,48,263,21,48,4074,239,239,238,48,48,48,284,27,27,21,3,3,0,3,3,3,2,2,2,2023-11-22 20:14:00,1
10307,10306,10306,10306,4078,48,282,48,48,262,20,48,4078,237,237,236,48,48,48,282,26,26,20,2,2,1,2,2,2,2,2,2,2023-11-22 20:16:00,0
10284,10285,10285,10285,4066,48,273,48,48,263,10,48,4066,240,240,238,48,48,48,273,29,29,10,5,5,2,5,5,4,2,2,2,2023-11-22 20:18:00,1
10299,10297,10297,10297,4073,48,276,48,48,262,14,48,4073,237,237,237,48,48,48,276,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-22 20:20:00,0
10256,10256,10256,10256,4044,48,278,48,48,263,15,48,4044,238,238,237,48,48,48,278,27,27,15,3,3,0,3,3,2,2,2,2,2023-11-22 20:22:00,2
10293,10293,10293,10293,4067,48,278,48,48,262,16,48,4067,238,238,237,48,48,48,278,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-22 20:24:00,1
10290,10292,10292,10292,4071,47,277,47,47,265,12,47,4071,239,239,237,47,47,47,277,29,29,12,5,5,1,5,5,5,2,2,2,2023-11-22 20:26:00,1
10196,10196,10196,10196,4028,47,278,47,47,259,19,47,4028,235,235,235,47,47,47,278,27,27,19,3,3,0,3,3,3,2,2,2,2023-11-22 20:28:00,0
10275,10275,10275,10275,4055,48,283,48,48,262,21,48,4055,237,237,237,48,48,48,283,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-22 20:30:00,0
10274,10274,10274,10274,4060,48,276,48,48,263,13,48,4060,238,238,237,48,48,48,276,27,27,13,3,3,1,3,3,3,2,2,2,2023-11-22 20:32:00,0
10275,10274,10274,10274,4059,46,276,46,46,265,11,46,4059,238,238,237,46,46,46,276,29,29,11,5,5,0,5,5,5,2,2,2,2023-11-22 20:34:00,1
10285,10286,10286,10286,4067,48,272,48,48,260,12,48,4067,238,238,237,48,48,48,272,26,26,12,2,2,1,2,2,2,2,2,2,2023-11-22 20:36:00,0
10297,10294,10294,10294,4077,48,273,48,48,263,10,48,4077,238,238,238,48,48,48,273,27,27,10,3,3,0,3,3,3,2,2,2,2023-11-22 20:38:00,0
10272,10275,10275,10275,4055,48,280,48,48,263,17,48,4055,237,237,236,48,48,48,280,27,27,17,3,3,0,3,3,3,2,2,2,2023-11-22 20:40:00,1
10244,10243,10243,10243,4033,48,279,48,48,264,15,48,4033,240,240,238,48,48,48,279,28,28,15,4,4,1,4,4,3,2,2,2,2023-11-22 20:42:00,2
10305,10305,10305,10305,4070,48,283,48,48,261,22,48,4070,238,238,237,48,48,48,283,26,26,22,2,2,0,2,2,2,2,2,2,2023-11-22 20:44:00,3
10289,10290,10290,10290,4067,48,280,48,48,262,18,48,4067,239,239,237,48,48,48,280,27,27,18,3,3,0,3,3,2,2,2,2,2023-11-22 20:46:00,3
10308,10308,10308,10308,4075,48,287,48,48,265,22,48,4075,237,237,237,48,48,48,287,29,29,22,5,5,0,5,5,5,2,2,2,2023-11-22 20:48:00,0
10302,10301,10301,10301,4059,48,287,48,48,262,25,48,4059,242,242,238,48,48,48,287,26,26,25,2,2,2,2,2,2,2,2,2,2023-11-22 20:50:00,6
10219,10220,10220,10220,4044,46,283,46,46,261,22,46,4044,236,236,235,46,46,46,283,27,27,22,3,3,1,3,3,3,2,2,2,2023-11-22 20:52:00,2
10297,10296,10296,10296,4072,48,275,48,48,261,14,48,4072,237,237,237,48,48,48,275,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-22 20:54:00,0
10299,10300,10300,10300,4074,48,279,48,48,264,15,48,4074,240,240,238,48,48,48,279,29,29,15,5,5,2,5,5,5,2,2,2,2023-11-22 20:56:00,0
10287,10286,10286,10286,4067,48,277,48,48,263,14,48,4067,236,236,236,48,48,48,277,27,27,14,3,3,0,3,3,3,2,2,2,2023-11-22 20:58:00,0
10289,10288,10288,10288,4067,48,271,48,48,260,11,48,4067,239,239,238,48,48,48,271,24,24,11,0,0,1,0,0,0,2,2,2,2023-11-22 21:00:00,0
10251,10251,10253,10253,4038,46,279,46,46,260,19,46,4038,238,238,236,46,46,46,279,24,24,19,0,0,2,0,0,0,2,2,2,2023-11-22 21:02:00,0
10268,10267,10267,10267,4053,48,273,48,48,258,15,48,4053,240,240,238,48,48,48,273,24,24,15,0,0,0,0,0,0,2,2,2,2023-11-22 21:04:00,2
10278,10279,10279,10279,4062,48,275,48,48,260,15,48,4062,237,237,237,48,48,48,275,24,24,15,0,0,0,0,0,0,2,2,2,2023-11-22 21:06:00,2
10320,10320,10320,10320,4087,48,279,48,48,260,19,48,4087,237,237,237,48,48,48,279,24,24,19,0,0,0,0,0,0,2,2,2,2023-11-22 21:08:00,0
10293,10292,10292,10292,4064,48,284,48,48,260,24,48,4064,239,239,238,48,48,48,284,24,24,24,0,0,1,0,0,0,2,2,2,2023-11-22 21:10:00,0
10283,10283,10283,10283,4066,48,269,48,48,259,10,48,4066,240,240,237,48,48,48,269,24,24,10,0,0,1,0,0,0,2,2,2,2023-11-22 21:12:00,2
10299,10300,10300,10300,4071,48,278,48,48,259,19,48,4071,238,238,238,48,48,48,278,24,24,19,0,0,0,0,0,0,2,2,2,2023-11-22 21:14:00,0
10276,10276,10276,10276,4061,48,277,48,48,262,15,48,4061,238,238,236,48,48,48,277,26,26,15,2,2,2,2,2,2,2,2,2,2023-11-22 21:16:00,0
10217,10216,10216,10216,4035,48,280,48,48,260,20,48,4035,236,236,236,48,48,48,280,26,26,20,3,3,0,3,3,3,2,2,2,2023-11-22 21:18:00,2
10294,10295,10295,10295,4071,46,279,46,46,263,16,46,4071,240,240,236,46,46,46,279,28,28,16,4,4,3,4,4,4,2,2,2,2023-11-22 21:20:00,1
10257,10257,10257,10257,4052,48,271,48,48,262,9,48,4052,239,239,238,48,48,48,271,27,27,9,3,3,1,3,3,2,2,2,2,2023-11-22 21:22:00,1
10294,10294,10294,10294,4070,48,279,48,48,263,16,48,4070,237,237,236,48,48,48,279,27,27,16,3,3,1,3,3,2,2,2,2,2023-11-22 21:24:00,5
10299,10297,10297,10297,4080,48,276,48,48,261,15,48,4080,239,239,238,48,48,48,276,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-22 21:26:00,1
10299,10301,10301,10301,4079,48,275,48,48,265,10,48,4079,237,237,236,48,48,48,275,29,29,10,5,5,0,5,5,5,2,2,2,2023-11-22 21:28:00,1
10291,10289,10290,10290,4066,46,286,46,46,262,24,46,4066,238,238,238,46,46,46,286,26,26,24,2,2,0,2,2,2,2,2,2,2023-11-22 21:30:00,0
10303,10303,10302,10302,4082,48,283,48,48,262,21,48,4082,236,236,236,48,48,48,283,27,27,21,3,3,0,3,3,3,2,2,2,2023-11-22 21:32:00,0
10300,10302,10302,10302,4079,48,280,48,48,264,16,48,4079,238,238,238,48,48,48,280,29,29,16,5,5,0,5,5,5,2,2,2,2023-11-22 21:34:00,0
10292,10291,10291,10291,4072,48,279,48,48,262,17,48,4072,239,239,238,48,48,48,279,26,26,17,2,2,1,2,2,2,2,2,2,2023-11-22 21:36:00,0
10310,10309,10309,10309,4081,48,279,48,48,263,16,48,4081,238,238,237,48,48,48,279,27,27,16,3,3,1,3,3,3,2,2,2,2023-11-22 21:38:00,0
10299,10301,10301,10301,4074,48,281,48,48,262,19,48,4074,239,239,238,48,48,48,281,26,26,19,2,2,1,2,2,2,2,2,2,2023-11-22 21:40:00,2
10278,10278,10278,10278,4066,48,280,48,48,263,17,48,4066,238,238,236,48,48,48,280,29,29,17,5,5,2,5,5,5,2,2,2,2023-11-22 21:42:00,0
10244,10240,10240,10240,4058,48,278,48,48,260,18,48,4058,238,238,236,48,48,48,278,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-22 21:44:00,1
10306,10309,10309,10309,4079,48,278,48,48,263,15,48,4079,238,238,236,48,48,48,278,27,27,15,3,3,2,3,3,2,2,2,2,2023-11-22 21:46:00,1
10319,10319,10319,10319,4084,48,282,48,48,263,19,48,4084,240,240,238,48,48,48,282,27,27,19,3,3,1,3,3,2,2,2,2,2023-11-22 21:48:00,4
10310,10310,10310,10310,4080,48,288,48,48,264,24,48,4080,236,236,236,48,48,48,288,28,28,24,4,4,0,4,4,4,2,2,2,2023-11-22 21:50:00,0
10310,10311,10311,10311,4076,46,288,46,46,261,27,46,4076,242,242,238,46,46,46,288,27,27,27,3,3,3,3,3,3,2,2,2,2023-11-22 21:52:00,1
10295,10295,10295,10295,4064,48,282,48,48,262,20,48,4064,239,239,238,48,48,48,282,26,26,20,2,2,1,2,2,2,2,2,2,2023-11-22 21:54:00,0
10304,10304,10304,10304,4079,48,286,48,48,265,21,48,4079,237,237,236,48,48,48,286,29,29,21,5,5,1,5,5,5,2,2,2,2023-11-22 21:56:00,0
10313,10311,10311,10311,4082,48,281,48,48,263,18,48,4082,239,239,238,48,48,48,281,27,27,18,3,3,0,3,3,3,2,2,2,2023-11-22 21:58:00,1
10302,10304,10304,10304,4083,48,271,48,48,262,9,48,4083,237,237,236,48,48,48,271,26,26,9,2,2,0,2,2,2,2,2,2,2023-11-22 22:00:00,1
10261,10259,10261,10261,4056,48,273,48,48,261,12,48,4056,238,238,238,48,48,48,273,27,27,12,3,3,0,3,3,3,2,2,2,2023-11-22 22:02:00,0
10295,10293,10293,10293,4072,46,282,46,46,265,17,46,4072,237,237,236,46,46,46,282,29,29,17,5,5,1,5,5,5,2,2,2,2023-11-22 22:04:00,0
