timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-797d56fbd4-tsrm4"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-82-abnormal-797d56fbd4-tsrm4"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-82-abnormal-797d56fbd4-tsrm4"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-82-abnormal-797d56fbd4-tsrm4"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-797d56fbd4-tsrm4"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-797d56fbd4-tsrm4"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-797d56fbd4-tsrm4"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""yid-k8s-aiops-82-abnormal-797d56fbd4-tsrm4"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)"
1701240240,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701240360,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701240480,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701240600,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701240720,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701240840,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701240960,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701241080,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701241200,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701241320,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701241440,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701241560,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701241680,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701241800,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701241920,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701242040,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701242160,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701242280,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701242400,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701242520,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701242640,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701242760,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701242880,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701243000,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701243120,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701243240,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701243360,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701243480,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701243600,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701243720,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701243840,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701243960,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701244080,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701244200,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701244320,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701244440,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701244560,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701244680,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701244800,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701244920,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701245040,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701245160,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701245280,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701245400,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701245520,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701245640,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701245760,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701245880,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701246000,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701246120,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701246240,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701246360,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701246480,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701246600,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701246720,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701246840,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701246960,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701247080,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701247200,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701247320,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701247440,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701247560,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701247680,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701247800,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701247920,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701248040,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701248160,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701248280,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701248400,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701248520,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701248640,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701248760,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701248880,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701249000,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701249120,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701249240,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701249360,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701249480,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701249600,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701249720,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701249840,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701249960,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701250080,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701250200,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701250320,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701250440,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701250560,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701250680,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701250800,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701250920,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701251040,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701251160,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701251280,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701251400,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701251520,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701251640,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701251760,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701251880,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701252000,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701252120,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701252240,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701252360,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701252480,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701252600,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701252720,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701252840,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701252960,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701253080,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701253200,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701253320,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701253440,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701253560,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701253680,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701253800,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701253920,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701254040,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701254160,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701254280,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701254400,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701254520,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701254640,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701254760,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701254880,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701255000,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701255120,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701255240,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701255360,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701255480,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701255600,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701255720,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701255840,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701255960,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701256080,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701256200,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701256320,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701256440,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701256560,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701256680,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701256800,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701256920,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701257040,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701257160,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701257280,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701257400,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701257520,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701257640,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701257760,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701257880,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701258000,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701258120,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701258240,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701258360,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701258480,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701258600,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701258720,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701258840,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701258960,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701259080,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701259200,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701259320,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701259440,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701259560,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701259680,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701259800,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701259920,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701260040,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701260160,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701260280,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701260400,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701260520,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701260640,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701260760,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701260880,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701261000,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701261120,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701261240,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701261360,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701261480,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701261600,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701261720,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701261840,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701261960,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701262080,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701262200,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701262320,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701262440,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701262560,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701262680,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701262800,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701262920,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701263040,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
1701263160,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.10414754442819,149.50894377330164,1
